"trend"
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
0.0255501879594619
0.0280160762733145
0.0304979693704188
0.0330608301578574
0.0354386538523786
0.0375219340065809
0.0395449221007559
0.0417526076066564
0.043188516821769
0.0433237562037137
0.0430430018531498
0.0425273874682758
0.0420796249121106
0.0408720280974014
0.0383841291607009
0.0354045891038843
0.0325869193241075
0.0302286690264809
0.0279907893770898
0.0254458967250428
0.0226577631248388
0.0200989478309266
0.0180202922647508
0.0161210730484713
0.0136077629848297
0.0116093090881434
0.0107997102500364
0.0094962602885597
0.00748967381605164
0.00570005603536941
0.00473124744314632
0.00421711650873193
0.00348593001584633
0.00268181102721178
0.00127521188361295
-0.000320449746632002
-0.000896243340866058
-0.000596788509742086
-2.85356209528327e-05
0.00142415300089047
0.00381833915986967
0.00616121824955213
0.00780351582378371
0.00911345133113682
0.0106832374136838
0.0122530234962308
0.0142678045366548
0.0164585004339352
0.0181538831280182
0.0191973113024921
0.0198150180595337
0.0210826585001949
0.0230496480761026
0.0249945453773932
0.027001565573396
0.0292895303031023
0.0314923789715626
0.0332547850924453
0.0348228785553523
0.0364243137889011
0.0377943832040152
0.038465396768149
0.0384934077154007
0.0378931972063297
0.0369378507033124
0.0363839574990546
0.0360475348320982
0.0355996131806101
0.0358903448876523
0.0371333897728898
0.0384978148203541
0.0397559656014277
0.0409623672769413
0.0428763613594852
0.0457250095389559
0.0484121912425358
0.0504651742530776
0.0528251585215038
0.0551896941172529
0.0564847346383023
0.0570031622670586
0.057234244369882
0.0575382589684543
0.0579152060627756
0.0588205590646813
0.0597852208804547
0.0603298146362961
0.060910413896738
0.0614779896279959
0.0610286655128664
0.0599646590740396
0.0596264145963803
0.0595088228607136
0.0596251270855892
0.0600782189674921
0.0608822779561912
0.0617291982046431
0.0628372709944038
0.0644249951390048
0.0660758900278716
0.0678795626945162
0.069033301677541
0.0693866350148876
0.0695047541164196
0.0692828669150393
0.0683216141147283
0.067108689718636
0.0659041300527597
0.0643989903640438
0.0622645200447045
0.0599127234622133
0.0584917785583909
0.0576459844427418
0.0574299127086261
0.0578867001455552
0.0580430907941567
0.0579698679268742
0.0580680094479308
0.0575060940713054
0.0560795643055086
0.0545398325923016
0.0532040038865158
0.0517634666838608
0.0494326558022645
0.0466584557016685
0.0440362284723325
0.0416917790207743
0.0399117495642283
0.038917563512776
0.038720573498218
0.0387976231380971
0.0388507175833781
0.038903812028659
0.0390750203717554
0.0391407358149171
0.0389828444603289
0.038693191536567
0.0382717770436314
0.0378503625506958
0.0375744266512509
0.0369846900185248
0.0357073374942686
0.0346092527438116
0.033495953774683
0.0319693952372369
0.0301014285819058
0.0280978412266338
0.026065101416284
0.0237028110168211
0.0212554688901782
0.0188081267635353
0.0163607846368924
0.0139945532208149
0.0117693009493117
0.00972555052001743
0.00822625205615182
0.00714021316060368
0.00683039088001719
0.00755445540009838
0.00905980511350226
0.0110412467397103
0.0129656062821946
0.0148899658246789
0.0168143253671632
0.0186575741990821
0.0203598438864267
0.0219161788431799
0.0232477724542945
0.0244406910163528
0.0250809499511366
0.0249286984527459
0.0243660349116757
0.0239081943924521
0.0238323384900323
0.0237313213766166
0.0234985426940272
0.0228447794401537
0.0215962696032819
0.0203989529401672
0.019860715459907
0.019664151944326
0.0194929895262385
0.0194396782383488
0.0192682530526437
0.018845463521401
0.0181828231842582
0.0175453440581112
0.0172133885128522
0.0174761795505916
0.0185038206256892
0.019736438277972
0.020534718093039
0.0212556287193905
0.0222806500055551
0.0233821432030099
0.0246453674514793
0.0258805607612795
0.0269164330924848
0.0279523054236901
0.0288955264537465
0.0298710961826541
0.0308015624572018
0.0314808145668242
0.0320190875318722
0.0322532769237476
0.032523002036733
0.033304754700497
0.0335070265609906
0.0331601806316992
0.0330759744063981
0.0329917681810969
0.0329097845785637
0.0327050235987985
0.0323752626190333
0.0322248216249982
0.0323135690507022
0.0325807703226715
0.0326007752464219
0.0320322807081036
0.0319993870522388
0.0326614932550259
0.0332602807324177
0.0337258177620872
0.0338681706525233
0.0338993324499919
0.0340092368460041
0.0344419165381355
0.0353711335381005
0.0363704384215046
0.0368012092286471
0.0368595701205075
0.0368925299148744
0.0368076385790435
0.0367227472432126
0.036771106355104
0.0371113996062288
0.0375316339503211
0.0376993636841556
0.0372723468349918
0.0360017373499261
0.0344599888730742
0.0337865457323797
0.0330164970051395
0.0315330229610528
0.0301495654499909
0.0285948178990032
0.0273707640682815
0.0268049439977516
0.0263953739272217
