"trend"
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
-0.0142926029184309
-0.0151858248977749
-0.0158520796439731
-0.0162237065646769
-0.0165519651137011
-0.0168679599781927
-0.0169204317043369
-0.0169729034304812
-0.0172797140844988
-0.0178408636663898
-0.0184498081928372
-0.0188119198383465
-0.0189285082959438
-0.0194101175951848
-0.0202076430984872
-0.0210051686017896
-0.0215514346512771
-0.0222766310519639
-0.0234320172576647
-0.0245874034633655
-0.025488450741193
-0.0261351590911471
-0.0267818674411012
-0.0274679470903271
-0.0281442934012424
-0.0286639522038473
-0.0288676948023909
-0.0288631040676011
-0.0288585133328114
-0.0286872559313549
-0.0283493318632319
-0.0282197411284421
-0.0282984837269857
-0.0283772263255293
-0.0285948578129618
-0.0287398742968466
-0.0285692202216282
-0.028294399479743
-0.0282279120711913
-0.0283697579959728
-0.0285116039207544
-0.0283588220200416
-0.0279114122938343
-0.0272556692342938
-0.0263915928414199
-0.025527516448546
-0.0245245511667832
-0.0235548295892963
-0.0228614072716409
-0.0219775237951577
-0.0210199833623009
-0.0202834137985649
-0.0196511014418575
-0.0194176741176729
-0.019227615165168
-0.0187862967588483
-0.0183449783525285
-0.0179036599462088
-0.0173042276568807
-0.0165466814845441
-0.0157891353122075
-0.0153262169653654
-0.0151410797201287
-0.0149390957510032
-0.0146328545748492
-0.0142223561916666
-0.0140631172622988
-0.0139884711200792
-0.0137471583111929
-0.0135058455023065
-0.0134226465764287
-0.0134975615335592
-0.0135724764906897
-0.0136080201485485
-0.0134000683619035
-0.0129879924300265
-0.0125759164981496
-0.0121638405662727
-0.0117517646343958
-0.0115063553691855
-0.0114276127706419
-0.011140536838765
-0.0107958832458436
-0.0106019853252111
-0.010723057798753
-0.0113706045589058
-0.0123338218781618
-0.0134012058640845
-0.0144685898500072
-0.0155359738359299
-0.0166033578218526
-0.0176707418077753
-0.018738125793698
-0.019877760349466
-0.0209388898027906
-0.0218492635838263
-0.0224446669706876
-0.0225529673702098
-0.0225283533435697
-0.022542957483932
-0.0223365907551734
-0.0219092531572942
-0.0213776583523863
-0.0207418063404499
-0.0201059543285136
-0.0196061850800652
-0.0192424985951047
-0.0188788121101442
-0.0185151256251838
-0.0181514391402233
-0.0176443678215937
-0.0169939116692951
-0.0163603022408853
-0.0159298785344893
-0.015597600943517
-0.0151771304698433
-0.0147566599961697
-0.0141888756097489
-0.0134737773105808
-0.0127586790114128
-0.0120435807122447
-0.0113284824130767
-0.0106133841139086
-0.00989828581474059
-0.00938731166080448
-0.00889412265397532
-0.00840704473875105
-0.00811241691325665
-0.00792827452232265
-0.00800193147869625
-0.00822290234781705
-0.00867499829869836
-0.0090470885842764
-0.00910804812279067
-0.00885403726713058
-0.00828505601729613
-0.00771607476746169
-0.00714709351762725
-0.0065781122677928
-0.00600913101795836
-0.00532966433356351
-0.00432320586366216
-0.003028072259166
-0.00156572755274857
-0.000388808799650516
0.000407641681855607
0.000889121769187374
0.000804372008529981
0.000388140829976907
-0.000108312312657045
-0.000604765455290998
-0.00110121859792495
-0.0015976717405589
-0.00231063123413897
-0.00331226586231384
-0.00424998651064947
-0.00513304254325786
-0.00609751672362699
-0.00706199090399612
-0.00787570941207636
-0.00860752148228683
-0.00940818278691641
-0.0102997682124777
-0.0114477019961863
-0.0129535101068406
-0.0146517683072247
-0.0163500265076088
-0.0181955986207402
-0.0200377289743298
-0.0217291036556306
-0.0234204783369313
-0.0250113492367062
-0.0263526451564551
-0.0275448698777041
-0.0286461704780214
-0.0297366178467068
-0.030714686014962
-0.0315003040934874
-0.0321754367374524
-0.0325927700341098
-0.0328627894180199
-0.0329016837201696
-0.0328698280153337
-0.0328071676070472
-0.0325533274205352
-0.0324468011467704
-0.0324875887857528
-0.0322828812982197
-0.0318326786841711
-0.0313824760701226
-0.0310427588906344
-0.0311342907036813
-0.0316187548583515
-0.0324065128784309
-0.0331956833809678
-0.0340675888749453
-0.0352519419596665
-0.0357971590656632
-0.0354532810813509
-0.034859443985454
-0.0342656068895569
-0.0336717697936599
-0.0330779326977629
-0.0321633320438913
-0.0310159272022014
-0.0300711895976032
-0.0291597417121795
-0.0280456078664769
-0.0268102062082561
-0.0260779262333616
-0.025949655854878
-0.0259222733894791
-0.0258039668031486
-0.0252429728605457
-0.0243302156826021
-0.0234174585046584
-0.0223445731729097
-0.0209968518204206
-0.0196851782732851
-0.0185242603984385
-0.0173633425235919
-0.0161911250313962
-0.0151566791203515
-0.0142713044078067
