date,polarity
2015-12-30 09:00:38+00:00,0
2015-12-29 17:01:49+00:00,0
2015-12-28 10:54:09+00:00,0
2015-12-24 17:37:25+00:00,-0.127920429813366
2015-12-23 09:27:57+00:00,0
2015-12-21 09:47:06+00:00,-0.122474487139159
2015-12-19 14:24:06+00:00,0.16681153124566
2015-12-18 14:36:48+00:00,0
2015-12-16 19:44:42+00:00,0
2015-12-16 15:50:36+00:00,0
2015-12-15 23:18:33+00:00,0
2015-12-10 20:12:58+00:00,0.0625543242171224
2015-12-10 12:41:37+00:00,0
2015-12-04 09:20:13+00:00,0.137649440322337
2015-12-04 03:52:11+00:00,0
2015-12-03 12:46:54+00:00,0.0208514414057075
2015-12-03 08:47:04+00:00,0.12
2015-12-02 23:11:15+00:00,0
2015-12-02 14:04:05+00:00,0
2015-12-01 10:27:47+00:00,0.02
2015-11-28 18:32:31+00:00,0
2015-11-27 14:26:41+00:00,0.12
2015-11-26 14:03:40+00:00,0
2015-11-25 19:55:41+00:00,-0.134164078649987
2015-11-19 17:06:16+00:00,0
2015-11-19 15:28:28+00:00,0
2015-11-18 19:01:04+00:00,0
2015-11-17 08:36:20+00:00,0
2015-11-16 18:24:36+00:00,0
2015-11-16 15:42:08+00:00,0
2015-11-16 15:27:37+00:00,0
2015-11-16 15:24:51+00:00,0
2015-11-16 08:58:36+00:00,0
2015-11-16 05:13:22+00:00,0
2015-11-15 21:05:00+00:00,0
2015-11-13 11:35:40+00:00,0
2015-11-13 11:30:03+00:00,0
2015-11-13 10:54:16+00:00,0
2015-11-13 07:44:51+00:00,0
2015-11-12 10:51:17+00:00,0
2015-11-06 16:10:57+00:00,-0.0545544725589981
2015-11-06 08:23:27+00:00,-0.130930734141595
2015-11-05 23:00:41+00:00,0
2015-11-02 18:32:57+00:00,0
2015-10-31 17:31:50+00:00,0
2015-10-31 17:21:49+00:00,-0.130930734141595
2015-10-30 22:06:35+00:00,0
2015-10-30 20:32:34+00:00,0
2015-10-30 18:04:34+00:00,0
2015-10-30 10:59:52+00:00,0
2015-10-30 10:26:33+00:00,0
2015-10-29 17:22:45+00:00,0.235339362165821
2015-10-28 13:55:09+00:00,0
2015-10-28 09:05:35+00:00,0
2015-10-27 23:15:36+00:00,0
2015-10-27 08:41:36+00:00,-0.223606797749979
2015-10-23 17:57:28+00:00,0
2015-10-21 13:52:33+00:00,0
2015-10-20 22:25:34+00:00,0
2015-10-20 08:15:26+00:00,-0.08
2015-10-20 01:10:17+00:00,-0.204124145231932
2015-10-19 22:10:17+00:00,-0.0962250448649376
2015-10-19 12:56:48+00:00,0.156892908110547
2015-10-18 15:42:50+00:00,0
2015-10-16 22:05:40+00:00,-0.122474487139159
2015-10-16 17:12:45+00:00,0
2015-10-13 14:48:38+00:00,0
2015-10-13 06:29:20+00:00,0
2015-10-12 11:42:29+00:00,0
2015-10-12 11:16:07+00:00,0
2015-10-12 06:47:24+00:00,0
2015-10-11 14:28:02+00:00,0
2015-10-10 04:10:49+00:00,0
2015-10-09 10:15:50+00:00,0
2015-10-09 07:42:51+00:00,0
2015-10-09 06:32:51+00:00,0.174077655955698
2015-10-08 17:34:43+00:00,0
2015-10-08 15:54:55+00:00,0
2015-10-08 13:57:43+00:00,0
2015-10-08 11:28:27+00:00,0.377964473009227
2015-10-08 08:06:42+00:00,0
2015-10-08 04:48:43+00:00,0
2015-10-07 15:19:49+00:00,0
2015-10-07 03:26:03+00:00,0
2015-10-05 05:55:50+00:00,0
2015-10-05 02:27:50+00:00,-0.137649440322337
2015-10-04 14:50:49+00:00,0
2015-10-04 00:37:25+00:00,0
2015-10-03 20:49:24+00:00,0
2015-10-03 08:37:59+00:00,-0.14142135623731
2015-10-03 03:45:58+00:00,-0.109108945117996
2015-10-02 15:35:17+00:00,-0.137649440322337
2015-10-02 14:17:35+00:00,0
2015-10-02 08:17:13+00:00,0
2015-10-02 06:29:13+00:00,0
2015-10-01 21:39:13+00:00,0
2015-10-01 17:27:18+00:00,-0.14142135623731
2015-10-01 15:30:35+00:00,0.137281294596729
2015-10-01 14:21:51+00:00,0
2015-10-01 14:05:37+00:00,-0.134164078649987
2015-10-01 13:24:37+00:00,0
2015-10-01 10:23:29+00:00,0
2015-10-01 06:48:23+00:00,0
2015-10-01 05:58:22+00:00,0
2015-10-01 04:49:23+00:00,0
2015-09-30 17:56:16+00:00,0
2015-09-30 17:11:42+00:00,0
2015-09-30 14:07:54+00:00,0
2015-09-30 12:29:58+00:00,0
2015-09-30 08:33:03+00:00,0
2015-09-30 06:15:53+00:00,0
2015-09-30 04:54:21+00:00,-0.183711730708738
2015-09-28 16:28:37+00:00,0
2015-09-28 10:31:57+00:00,0
2015-09-28 09:21:57+00:00,0
2015-09-28 03:37:57+00:00,0
2015-09-27 13:11:57+00:00,0
2015-09-27 07:56:32+00:00,0
2015-09-26 22:11:57+00:00,0
2015-09-26 07:47:56+00:00,0
2015-09-26 06:12:52+00:00,0
2015-09-26 01:07:56+00:00,0
2015-09-25 14:05:13+00:00,0
2015-09-25 08:17:08+00:00,0
2015-09-25 06:50:05+00:00,0
2015-09-25 05:37:09+00:00,0
2015-09-24 16:16:36+00:00,0
2015-09-21 15:50:16+00:00,0
2015-09-20 13:26:15+00:00,0
2015-09-18 13:54:13+00:00,0
2015-09-18 10:27:38+00:00,0
2015-09-18 08:28:15+00:00,0
2015-09-17 13:11:05+00:00,0.125108648434245
2015-09-16 17:46:34+00:00,0.12
2015-09-16 10:26:30+00:00,0
2015-09-16 06:48:33+00:00,0.138675049056307
2015-09-15 19:50:43+00:00,0
2015-09-15 15:43:25+00:00,0
2015-09-15 06:48:29+00:00,0
