date,polarity
2023-01-18 13:25:07+00:00,-0.121666065848072
2023-01-16 22:23:03+00:00,0
2023-01-14 14:18:41+00:00,-0.152664506722759
2023-01-13 13:23:00+00:00,-0.138675049056307
2023-01-08 07:35:50+00:00,-0.185485206700594
2023-01-05 09:59:06+00:00,0
2023-01-03 22:50:03+00:00,-0.274562589193458
2023-01-03 20:42:42+00:00,-0.025
2023-01-03 13:21:03+00:00,0
2022-12-31 17:19:46+00:00,-0.32024699769847
2022-12-29 08:05:14+00:00,0
2022-12-28 20:16:33+00:00,0.113389341902768
2022-12-26 14:23:49+00:00,0
2022-12-26 12:50:04+00:00,-0.327964899966073
2022-12-25 12:05:24+00:00,0
2022-12-23 15:31:00+00:00,-0.201246117974981
2022-12-23 04:04:38+00:00,0
2022-12-22 11:57:04+00:00,-0.32024699769847
2022-12-22 11:35:03+00:00,0
2022-12-22 01:13:43+00:00,0.0384900179459751
2022-12-22 00:49:11+00:00,0
2022-12-21 22:30:00+00:00,-0.0196116135138184
2022-12-21 22:14:02+00:00,0
2022-12-21 21:54:57+00:00,-0.0196116135138184
2022-12-21 13:49:33+00:00,0
2022-12-21 00:22:06+00:00,-0.282407234598985
2022-12-20 14:30:00+00:00,0
2022-12-18 22:51:45+00:00,-0.490990253030983
2022-12-16 08:03:50+00:00,-0.0182574185835055
2022-12-14 16:18:05+00:00,-0.0928476690885259
2022-12-14 13:04:46+00:00,0
2022-12-14 01:09:01+00:00,-0.408529743989514
2022-12-13 21:39:55+00:00,0
2022-12-13 15:09:23+00:00,0.176776695296637
2022-12-12 00:58:36+00:00,0.314309278546856
2022-12-09 11:33:08+00:00,0
2022-12-09 11:33:00+00:00,0.176776695296637
2022-12-09 06:09:51+00:00,0.314309278546856
2022-12-08 18:49:23+00:00,0
2022-12-08 14:56:22+00:00,-0.233486892634807
2022-12-08 14:00:17+00:00,0
2022-12-08 13:54:54+00:00,0.265165042944955
2022-12-08 13:18:23+00:00,-0.258198889747161
2022-12-06 17:02:33+00:00,-0.133630620956212
2022-12-06 11:15:00+00:00,0
2022-12-06 11:05:46+00:00,0
2022-12-05 23:36:02+00:00,0.306186217847897
2022-12-05 12:58:51+00:00,-0.452267016866645
2022-12-04 11:28:04+00:00,0.516666666666667
2022-12-02 16:20:32+00:00,-0.441941738241592
2022-12-02 15:59:02+00:00,0
2022-12-02 12:33:13+00:00,0.412948320967011
2022-12-01 11:04:50+00:00,-0.0447213595499958
2022-12-01 07:12:21+00:00,0
2022-11-30 17:34:37+00:00,0
2022-11-30 15:59:06+00:00,0
2022-11-28 14:17:39+00:00,0
2022-11-28 00:27:07+00:00,0.565685424949238
2022-11-26 19:59:45+00:00,0
2022-11-25 11:36:40+00:00,0
2022-11-24 04:44:23+00:00,0
2022-11-23 12:19:04+00:00,-0.113389341902768
2022-11-19 09:07:53+00:00,0
2022-11-18 15:52:29+00:00,0.0347011046894283
2022-11-17 19:12:24+00:00,-0.0267261241912424
2022-11-16 02:04:58+00:00,0
2022-11-09 23:38:11+00:00,-0.447721504346782
2022-11-09 20:36:41+00:00,0.414613991448386
2022-11-09 16:19:18+00:00,0
2022-11-09 08:32:59+00:00,0.386666666666667
2022-11-08 17:02:06+00:00,0
2022-11-03 18:32:11+00:00,-0.0458731710925564
2022-11-03 16:15:50+00:00,0
2022-11-02 14:36:07+00:00,0.146059348668044
2022-11-02 12:57:45+00:00,0
2022-10-31 09:23:02+00:00,0.179533124679383
2022-10-29 15:35:41+00:00,0
2022-10-28 11:34:00+00:00,0.179533124679383
2022-10-28 02:01:26+00:00,0
2022-10-27 20:10:03+00:00,0.41576092031015
2022-10-27 11:59:03+00:00,0.292510683565575
2022-10-26 11:56:08+00:00,0.235004835540192
2022-10-24 21:36:20+00:00,0
2022-10-24 12:15:19+00:00,-0.0342326598440729
2022-10-22 20:16:38+00:00,0
2022-10-20 11:03:15+00:00,-0.0327326835353989
2022-10-19 20:47:07+00:00,0
2022-10-19 17:37:50+00:00,-1.11022302462516e-17
2022-10-19 12:06:04+00:00,0
2022-10-18 19:13:24+00:00,0.47729707730092
2022-10-18 08:36:57+00:00,-0.046423834544263
2022-10-17 21:07:04+00:00,0
2022-10-16 18:21:15+00:00,0.144337567297406
2022-10-16 07:31:31+00:00,-0.180906806746658
2022-10-15 14:33:01+00:00,0
2022-10-14 22:10:31+00:00,0
2022-10-12 19:45:04+00:00,0.0294174202707276
2022-10-12 17:04:20+00:00,0
2022-10-12 11:50:05+00:00,0
2022-10-12 09:59:05+00:00,-0.0970142500145332
2022-10-12 08:27:11+00:00,-0.526965186413968
2022-10-11 19:19:13+00:00,0
2022-10-11 14:19:45+00:00,0.565685424949238
2022-10-11 12:59:34+00:00,0.166666666666667
2022-10-11 00:47:51+00:00,-0.252357307257618
2022-10-10 23:00:02+00:00,0
2022-10-10 16:45:00+00:00,-0.41574139689344
2022-10-10 15:45:00+00:00,0
2022-10-10 13:30:00+00:00,-0.110940039245046
2022-10-10 12:13:00+00:00,0
2022-10-10 11:22:58+00:00,-0.601677761789696
2022-10-09 16:50:32+00:00,0
2022-10-09 05:45:14+00:00,-0.139271503632789
2022-10-08 11:42:26+00:00,0
2022-10-08 09:39:39+00:00,-0.139271503632789
2022-10-08 07:20:03+00:00,0
2022-10-07 11:19:06+00:00,0.0269407953040162
2022-10-07 09:17:24+00:00,0
2022-10-05 11:32:04+00:00,-0.116743446317404
2022-10-03 16:35:02+00:00,0
2022-10-02 23:58:06+00:00,0.0668153104781061
2022-10-02 01:23:18+00:00,0
2022-10-01 17:43:06+00:00,-0.347011046894284
2022-10-01 14:58:34+00:00,0
2022-10-01 00:30:00+00:00,-0.05
2022-09-30 20:48:22+00:00,0
2022-09-30 19:53:03+00:00,0
2022-09-30 15:08:17+00:00,-0.154919333848297
2022-09-30 10:50:18+00:00,0
2022-09-29 22:41:05+00:00,-0.133333333333333
2022-09-29 19:08:57+00:00,0
2022-09-29 11:24:07+00:00,-0.0456435464587638
2022-09-29 10:30:13+00:00,0
2022-09-29 05:03:58+00:00,-0.133333333333333
2022-09-28 23:51:04+00:00,0
2022-09-28 18:13:06+00:00,0
2022-09-28 17:08:57+00:00,0.106859341748482
2022-09-28 04:23:30+00:00,0
2022-09-27 17:46:04+00:00,0
2022-09-27 16:29:21+00:00,0.106859341748482
2022-09-27 15:45:53+00:00,0
2022-09-27 10:32:34+00:00,-0.0306186217847897
2022-09-27 07:44:44+00:00,0
2022-09-27 05:28:13+00:00,0.0912870929175277
2022-09-26 19:46:43+00:00,0
2022-09-26 19:01:08+00:00,0.0693375245281536
2022-09-26 15:32:00+00:00,0
2022-09-26 13:48:27+00:00,0.0625
2022-09-26 12:43:02+00:00,0
2022-09-26 11:35:06+00:00,0.08
2022-09-26 10:03:04+00:00,0
2022-09-26 08:37:03+00:00,0.0845154254728517
2022-09-26 08:27:40+00:00,0
2022-09-25 17:27:38+00:00,0.101036297108185
2022-09-25 02:58:50+00:00,0.0171498585142509
2022-09-25 02:12:07+00:00,0
2022-09-24 20:26:34+00:00,-0.424264068711928
2022-09-24 19:00:06+00:00,-0.125108648434245
2022-09-24 15:43:39+00:00,0
2022-09-24 14:38:14+00:00,-0.338061701891407
2022-09-23 17:18:47+00:00,0
2022-09-23 09:45:43+00:00,0.104257207028537
2022-09-22 21:03:19+00:00,0
2022-09-22 16:17:05+00:00,0.1
2022-09-22 15:41:12+00:00,0
2022-09-22 03:44:20+00:00,-0.0417028828114149
2022-09-21 23:03:00+00:00,0
2022-09-21 22:51:07+00:00,-0.404145188432738
2022-09-21 21:59:26+00:00,-0.150755672288882
2022-09-21 15:39:29+00:00,0
2022-09-21 15:20:14+00:00,-0.03
2022-09-21 10:59:01+00:00,0
2022-09-21 10:57:45+00:00,0.278524249529117
2022-09-21 07:20:05+00:00,0
2022-09-20 20:07:03+00:00,-0.261278905896872
2022-09-20 15:18:33+00:00,0
2022-09-19 18:44:19+00:00,0
2022-09-18 23:18:22+00:00,0.221938632862232
2022-09-18 12:38:19+00:00,0
2022-09-17 09:41:04+00:00,0.137649440322337
2022-09-16 12:52:27+00:00,0
2022-09-15 18:28:11+00:00,-0.134703976520081
2022-09-14 23:19:00+00:00,0
2022-09-14 10:52:09+00:00,-0.208514414057075
2022-09-13 02:44:05+00:00,0
2022-09-13 01:41:04+00:00,-0.178885438199983
2022-09-09 22:28:38+00:00,0
2022-09-08 11:09:05+00:00,-0.0253546276418555
2022-09-08 10:28:06+00:00,0
2022-09-07 11:57:03+00:00,-0.255155181539914
2022-09-07 10:18:59+00:00,0
2022-09-06 20:10:51+00:00,0.226133508433323
2022-09-06 19:06:05+00:00,-0.144337567297406
2022-09-06 18:55:04+00:00,0
2022-09-06 17:17:26+00:00,-0.468521285665818
2022-09-06 16:34:46+00:00,0
2022-09-06 15:49:42+00:00,0.35
2022-09-06 04:07:10+00:00,0
2022-09-05 19:27:38+00:00,0
2022-09-05 16:39:15+00:00,0
2022-09-05 09:06:33+00:00,0
2022-09-02 20:26:52+00:00,0.181220608902269
2022-08-31 11:31:06+00:00,0
2022-08-31 08:19:26+00:00,-0.117851130197758
2022-08-31 06:30:30+00:00,0
2022-08-29 19:08:42+00:00,-0.330747546315826
2022-08-29 16:59:57+00:00,0
2022-08-29 12:47:06+00:00,0.0834057656228299
2022-08-29 03:33:09+00:00,0
2022-08-25 14:13:01+00:00,-0.213718683496964
2022-08-25 06:34:35+00:00,0
2022-08-24 20:16:39+00:00,-0.33
2022-08-24 18:08:01+00:00,0
2022-08-24 12:50:01+00:00,-0.58
2022-08-24 04:41:33+00:00,0
2022-08-23 13:13:36+00:00,0.349148624377588
2022-08-23 12:03:22+00:00,-0.0258198889747161
2022-08-23 00:16:18+00:00,0
2022-08-22 23:28:57+00:00,0.0484934315472292
2022-08-22 16:45:54+00:00,0
2022-08-22 13:21:58+00:00,-0.183333333333333
2022-08-19 18:27:28+00:00,0
2022-08-19 07:24:08+00:00,-0.33362306249132
2022-08-18 20:49:22+00:00,0
2022-08-17 18:39:04+00:00,-0.0493196961916072
2022-08-16 21:56:02+00:00,0
2022-08-11 14:42:03+00:00,0
2022-08-10 19:32:04+00:00,0
2022-08-09 16:25:34+00:00,-0.211695098702863
2022-08-08 04:40:50+00:00,0
2022-08-07 19:46:00+00:00,-0.127893217177456
2022-08-06 02:17:51+00:00,0
2022-08-05 09:34:27+00:00,0
2022-08-05 04:29:54+00:00,0
2022-08-05 03:15:14+00:00,-0.327326835353989
2022-08-04 22:27:29+00:00,-0.433012701892219
2022-08-04 16:10:22+00:00,0
2022-08-04 15:40:30+00:00,0
2022-08-04 14:58:21+00:00,-0.136930639376292
2022-08-04 13:28:36+00:00,0
2022-08-04 11:59:03+00:00,0
2022-08-03 14:07:14+00:00,0.0729996395088431
2022-08-01 08:40:02+00:00,0
2022-07-31 19:44:53+00:00,-0.312771621085612
2022-07-31 08:21:25+00:00,-0.279508497187474
2022-07-29 16:15:13+00:00,-0.187638837486628
2022-07-29 13:56:06+00:00,0
2022-07-29 13:42:03+00:00,-0.208012573584461
2022-07-29 11:28:06+00:00,-0.028347335475692
2022-07-28 21:29:33+00:00,0
2022-07-28 21:01:03+00:00,-0.279508497187474
2022-07-28 17:48:20+00:00,-0.187638837486628
2022-07-28 12:59:26+00:00,0
2022-07-28 04:16:40+00:00,-0.208012573584461
2022-07-27 22:39:46+00:00,-0.028347335475692
2022-07-27 19:41:09+00:00,0
2022-07-27 03:50:42+00:00,-0.236227795630767
2022-07-27 02:40:53+00:00,-0.245373864405591
2022-07-26 15:47:56+00:00,0
2022-07-26 15:02:05+00:00,0
2022-07-26 14:51:03+00:00,-0.222948160685261
2022-07-26 11:45:44+00:00,0
2022-07-25 14:23:07+00:00,-0.44783429475148
2022-07-25 09:02:55+00:00,-0.2
2022-07-23 15:53:15+00:00,0
2022-07-22 14:41:06+00:00,-0.110679718105893
2022-07-21 12:53:05+00:00,0
2022-07-20 23:03:15+00:00,-0.38783587594067
2022-07-20 15:25:12+00:00,0
2022-07-20 15:19:35+00:00,-0.208012573584461
2022-07-19 19:32:07+00:00,-0.348568501158668
2022-07-19 14:08:31+00:00,0
2022-07-18 23:21:02+00:00,-0.159900537266708
2022-07-18 22:55:04+00:00,0
2022-07-18 17:21:22+00:00,0
2022-07-18 03:43:21+00:00,-0.742781352708207
2022-07-16 00:18:57+00:00,0
2022-07-15 15:23:55+00:00,1.02705817013862
2022-07-15 13:32:23+00:00,0
2022-07-13 23:30:44+00:00,0
2022-07-12 06:37:59+00:00,-0.232119172721315
2022-07-11 21:26:06+00:00,0
2022-07-11 14:25:28+00:00,-0.166666666666667
2022-07-10 23:18:12+00:00,0
2022-07-10 11:43:02+00:00,0.196116135138184
2022-07-09 16:07:04+00:00,0
2022-07-09 06:22:07+00:00,-0.0661437827766148
2022-07-09 04:31:09+00:00,0
2022-07-08 11:04:03+00:00,0
2022-07-07 23:21:02+00:00,-0.0661437827766148
2022-07-07 21:04:04+00:00,0
2022-07-07 10:57:42+00:00,0
2022-07-07 06:19:03+00:00,-0.201146712625387
2022-07-06 19:15:08+00:00,0
2022-07-06 13:30:34+00:00,0.360843918243516
2022-07-06 10:32:02+00:00,-0.294627825494395
2022-07-05 15:36:35+00:00,0
2022-07-04 13:20:33+00:00,-0.146059348668044
2022-07-04 12:53:09+00:00,0
2022-07-04 10:49:35+00:00,0
2022-07-01 20:04:50+00:00,-0.33407655239053
2022-06-30 12:15:04+00:00,0
2022-06-29 15:53:01+00:00,0.170560573084488
2022-06-29 11:53:02+00:00,0
2022-06-29 11:23:00+00:00,0.360843918243516
2022-06-29 10:54:11+00:00,-0.294627825494395
2022-06-29 09:23:14+00:00,0
2022-06-27 23:56:20+00:00,0.360843918243516
2022-06-26 08:45:21+00:00,-0.294627825494395
2022-06-26 07:55:04+00:00,0
2022-06-25 14:09:55+00:00,-0.261116483933547
2022-06-25 02:07:59+00:00,0
2022-06-24 03:02:04+00:00,0
