id,Date,User,Tweet,Media,Likes,Retweets,Comments
115,2022-03-02 16:54:03+00:00,thedispatch,"From Dan McKivergan: China, Russia, and the Challenge Ahead https://t.co/oh8uyaS24r",,1,0,0
116,2022-03-01 15:55:09+00:00,thedispatch,From Andrew Fink: Russia’s Propaganda Flop https://t.co/ttGcJMjA3u,,1,0,0
117,2022-02-28 15:21:21+00:00,thedispatch,Today’s Morning Dispatch (🔒): Russia vs. The World https://t.co/WUte1x9Wz5,,9,3,0
118,2022-02-25 17:05:38+00:00,thedispatch,"Uphill, from ⁦@byrdinator (🔒):⁩ Congress Mulls Further Response to Russia’s War https://t.co/2mSv2pJb0Q",,4,0,1
119,2022-02-25 17:02:53+00:00,thedispatch,Today’s Morning Dispatch (🔒): Resistance to Russia's War Begins https://t.co/7qjjuoFzZe,,4,0,0
120,2022-02-24 12:18:15+00:00,thedispatch,"🎙NEW #DispatchPodcast with ⁦@stephenfhayes⁩, ⁦⁦@sbg1⁩, &amp; ⁦@peterbakernyt⁩: Understanding Vladimir Putin's Russia https://t.co/OD8MgwI1ON",,9,4,3
121,2023-01-20 20:55:30+00:00,EpochTimes,"Major US defense companies such as @RaytheonTech and @LockheedMartin have benefited from #Russia’s ongoing war in #Ukraine, raking in billions of dollars’ worth of contracts to supply weapons as the US continues to support Ukraine. https://t.co/0saqED67vE",,58,31,12
122,2023-01-14 01:25:00+00:00,EpochTimes,"US Navy veteran #TaylorDudley, who had been detained in #Russia for 9 months, was released on Thursday and was handed over to US custody in Poland, according to former New Mexico governor Bill Richardson. https://t.co/luhcv9gtbQ",,98,33,4
123,2023-01-13 16:24:25+00:00,EpochTimes,"“At a crucial moment in a years-long furor,” @MTaibbi explained in one of the posts, “Democrats denounced a report about flaws in the Trump-Russia investigation, saying it was boosted by Russian ‘bots’ and ‘trolls.’” https://t.co/P0ulYL7Oke",,30,2,1
124,2023-01-10 16:21:27+00:00,EpochTimes,The Biden administration said that #Iran’s sale of lethal drones to #Russia for use in its ongoing invasion of #Ukraine means the country may be “contributing to widespread war crimes.” https://t.co/A0kBt6ezTL,,36,7,38
