id,Date,User,Tweet,Media,Likes,Retweets,Comments
58,2022-05-19 19:19:39+00:00,POTUS,I applaud Congress for passing the security package I requested and for sending a clear bipartisan message to the world that the U.S. stands with Ukraine. This package will allow us to send even more weapons and ammunition to Ukraine as they defend their democracy and freedom.,,23255,3841,4667
59,2022-05-16 21:52:31+00:00,POTUS,"Today, I welcomed Greek Prime Minister Kyriakos Mitsotakis to the White House for a bilateral meeting. We reaffirmed our strong relationship, celebrated 201 years of Greek independence, and discussed our ongoing efforts to support Ukraine. https://t.co/NvX3H7W1li",https://pbs.twimg.com/media/FS6Tr3BWQAESXst?format=jpg&name=large,11040,1573,1171
60,2022-05-11 20:15:43+00:00,POTUS,"Today, I visited a family farm in Illinois to discuss how we’re investing in farmers, reducing food prices at home, and feeding a world in need. Putin’s war in Ukraine has cut off a critical source of food, but American farmers like Jeff are helping to fill the gap. https://t.co/n0kh7asHXq",https://pbs.twimg.com/media/FSgNkkiXEAI4Quv?format=jpg&name=large,8846,1537,1811
61,2022-05-10 14:55:26+00:00,POTUS,"This afternoon, I’m hosting a bilateral meeting with Prime Minister Mario Draghi of Italy at the White House. I look forward to reaffirming the friendship and strong partnership between our two nations and discussing our ongoing support for Ukraine.",,14507,1983,1960
62,2022-05-09 22:46:30+00:00,POTUS,"This afternoon, I signed the Ukraine Democracy Defense Lend-Lease Act of 2022 into law. This bill provides another important tool in our efforts to support Ukraine and its people in their fight to defend their country and democracy against Putin’s brutal war. https://t.co/7ojQj6Vt5C",https://pbs.twimg.com/media/FSWc6feXMAId1yL?format=jpg&name=large,23280,3931,3792
63,2022-05-08 17:30:32+00:00,POTUS,"Today, I spoke with G7 Leaders and President Zelenskyy about our ironclad unity and commitment to keep strengthening Ukraine and ratcheting up the pain on Putin. https://t.co/15FYYnfueS",https://pbs.twimg.com/media/FSQLAN9XwAM_KcE?format=jpg&name=large,29711,4375,4454
64,2022-05-06 21:00:53+00:00,POTUS,"Today, the U.S. is continuing our strong support for the brave people of Ukraine as they defend their country. I am announcing another package of security assistance that will provide additional artillery munitions, radars, and other equipment to Ukraine. https://t.co/lpvJbFF9Q3",,5939,1193,1468
65,2022-05-05 20:30:23+00:00,POTUS,"This week, I visited a Javelin missile factory in Alabama to thank them for all they’re doing to support Ukraine. https://t.co/aEsgMe2fb6",https://pbs.twimg.com/amplify_video_thumb/1522312688197644288/img/PQ8zS7kwfnUQPqgz.jpg,10385,1557,1287
66,2022-05-03 23:15:05+00:00,POTUS,"Today, I visited a Lockheed Martin factory in Alabama that’s building the Javelin missiles we’re sending to Ukraine. The weapons built here — now in the hands of Ukrainian heroes — are making all the difference. That’s something we can all be proud of. https://t.co/35hTvlDGSE",https://pbs.twimg.com/media/FR3p5xSXMAEXNIy?format=jpg&name=large,17405,2734,3233
67,2022-05-03 20:26:49+00:00,POTUS,"Since Russia attacked Ukraine just over two months ago, we have sent more than $3 billion in security assistance to Ukraine. 

That money is a direct investment in defending freedom and democracy itself.",,38102,4630,9499
68,2022-05-03 19:02:09+00:00,POTUS,Tune in as I deliver remarks on the security assistance we are providing to Ukraine. https://t.co/8bYpepTp4t,,4221,855,991
69,2022-04-30 19:00:22+00:00,POTUS,"As we continue to deliver critical support to Ukraine, we must also not let our guard down in the fight against COVID-19 at home and abroad. https://t.co/FfQSLimxof",https://pbs.twimg.com/media/FRnS2KgXEAUp-Cn.jpg,12167,2064,4075
70,2022-04-30 17:03:01+00:00,POTUS,"I’ve always had respect for the press, but I can’t say enough about how much respect I have after their reporting in Ukraine. They’re risking their lives every single day to make sure the world hears the truth. https://t.co/ckRcEk3Q5D",https://pbs.twimg.com/amplify_video_thumb/1520448578858229760/img/3cp391l4BesjSZKv.jpg,30466,5296,3406
71,2022-04-28 19:21:31+00:00,POTUS,"In order to sustain Ukraine as it continues this fight, I am sending to Congress a supplemental budget request.

It will keep weapons and ammunition flowing to the brave Ukrainian fighters and continue delivering economic and humanitarian assistance to the Ukrainian people. https://t.co/kDd39QY539",https://pbs.twimg.com/media/FRdEgjbX0AgIpKX?format=jpg&name=large,15399,2350,2379
72,2022-04-28 18:15:31+00:00,POTUS,"Russia’s assault has yielded immense human costs. We’ve seen them leave behind horrifying evidence of their atrocities and war crimes in the areas they tried to control.

In the face of these atrocities, we will continue to supply military assistance to Ukraine.",,16563,2736,1895
73,2022-04-28 17:37:04+00:00,POTUS,"Despite the disturbing rhetoric coming out of the Kremlin, the facts are plain for all to see: We are not attacking Russia. We are helping Ukraine defend itself against Russian aggression. And just as Putin chose to launch this brutal invasion, he could make the choice to end it.",,63377,10564,3951
74,2022-04-28 15:52:41+00:00,POTUS,"I just signed a request to Congress for critical security, economic, and humanitarian assistance to help Ukraine continue to counter Putin’s aggression at a pivotal moment.

We need this bill to support Ukraine in its fight for freedom.",,34377,5146,8583
75,2022-04-24 22:50:52+00:00,POTUS,"Congratulations to @EmmanuelMacron on his re-election. France is our oldest ally and a key partner in addressing global challenges. I look forward to our continued close cooperation — including on supporting Ukraine, defending democracy, and countering climate change.",,139559,16518,6006
76,2022-04-24 18:11:41+00:00,POTUS,"Two months after Putin launched an unprovoked and unjustified attack on Ukraine, Kyiv still stands. President Zelenskyy and his democratically-elected government remain in power.
 
We will continue to support Ukrainians in their fight to defend their homeland.",,88015,12579,6984
77,2022-04-22 15:11:01+00:00,POTUS,"Yesterday, I announced additional support for Ukraine in the face of Russian aggression. https://t.co/ty8cAWK9xT",https://pbs.twimg.com/amplify_video_thumb/1517521284959293441/img/M8cm7ltI5LZyliHq.jpg,12289,1948,2448
78,2022-04-21 23:45:00+00:00,POTUS,"As Russia continues to grind out brutalities against Ukraine, Putin is banking on us losing interest. He is betting that Western unity will crack.
 
Once again, we will prove him wrong.",,42616,6896,3912
79,2022-04-21 23:15:00+00:00,POTUS,"Every American taxpayer, every member of our Armed Forces can be proud of the fact that our country’s generosity — and the skill and service of our troops — helped arm Ukraine to repel Russia’s aggression.",,7819,974,628
80,2022-04-21 23:15:00+00:00,POTUS,The sustained and coordinated support of the international community — led and facilitated by the United States — is a significant reason why Ukraine has been able to stop Russia from taking over their country.,,15350,2240,1096
81,2022-04-21 22:45:00+00:00,POTUS,"Our unity at home, our unity with our Allies and partners, and our unity with the Ukrainian people is sending an unmistakable message to Putin:
 
He will never succeed in dominating and occupying all of Ukraine.",,11384,1939,1631
82,2022-04-21 16:45:00+00:00,POTUS,"We’ve already welcomed tens of thousands of Ukrainians to the United States. And today, I’m announcing “Uniting for Ukraine,” a new program to enable Ukrainians seeking refuge to come directly from Europe to the United States.",,23325,3364,2078
83,2022-04-21 16:25:00+00:00,POTUS,"Today, the United States is announcing that we intend to provide an additional $500 million in direct economic assistance to the Ukrainian government.
 
This brings our total economic support for Ukraine to $1 billion in the past two months.",,16435,2569,5872
84,2022-04-21 16:05:00+00:00,POTUS,"In the past two months, we have moved weapons and equipment to Ukraine at record speed. The United States alone has provided 10 anti-armor systems for every one Russian tank that is in Ukraine.",,18245,2795,1937
85,2022-04-21 15:45:00+00:00,POTUS,"Today, I am announcing another $800 million to further augment Ukraine’s ability to fight in the East.
 
This package will include heavy artillery weapons, dozens of howitzers, and 144,000 rounds of ammunition to go with them. It also includes more tactical drones.",,43728,5707,8877
86,2022-04-21 15:21:58+00:00,POTUS,I met with Prime Minister Shmyhal of Ukraine this morning to convey our continued commitment to support Ukraine in the face of Russia's brutal war of aggression. https://t.co/EBF0tbwGqq,https://pbs.twimg.com/media/FQ4KjMNXsAAwQjf?format=jpg&name=large,13299,2074,1389
87,2022-04-21 14:01:53+00:00,POTUS,Tune in as I provide an update on our efforts to support the people of Ukraine and announce additional assistance. https://t.co/mjwhdQVcTC,,5761,1138,1409
88,2022-04-20 12:15:59+00:00,POTUS,"Putin’s invasion of Ukraine has driven up gas prices and food prices all over the world. We saw that in the most recent inflation data. Last month, about 70% of the increase in inflation was a consequence of Putin’s price hike because of the impact on gas and other energy prices.",,8711,1444,1510
89,2022-04-19 18:44:44+00:00,POTUS,"This morning, I met with Allies and partners to discuss our support for Ukraine in the face of Russian aggression. We are committed to continuing our assistance and to imposing severe economic costs on Russia — and we reaffirmed our solidarity with the Ukrainian people. https://t.co/nOeUC28vsG",https://pbs.twimg.com/media/FQulyEIXsAIPjcp?format=jpg&name=large,15818,2543,2677
90,2022-04-13 20:29:21+00:00,POTUS,"Today, I spoke with President Zelenskyy and shared with him that my Administration is authorizing an additional $800 million in weapons, ammunition, and other security assistance to Ukraine. https://t.co/i1xlClxnUB",https://pbs.twimg.com/media/FQQEMCIXMA83PBj?format=jpg&name=large,57075,7392,12163
91,2022-04-12 21:15:00+00:00,POTUS,"Putin’s invasion of Ukraine has driven up gas prices and food prices all over the world. 70% of the increase in prices in March came from the Putin Price Hike.
 
I’m doing everything I can to bring down prices and address the Putin Price Hike.",,47895,7833,17792
92,2022-04-08 16:23:33+00:00,POTUS,"We will continue our security assistance and weapons deliveries to help Ukraine defend their country. And, together with our allies and partners, we will support efforts to investigate this attack as we document Russia’s actions and hold them accountable.",,13656,2042,1050
93,2022-04-08 16:16:32+00:00,POTUS,"In addition to U.S.-produced weapons, we have also worked to facilitate the transfer of capabilities from our Allies and partners around the world. I want to thank the Slovakian government for providing an S-300 air defense system to Ukraine. https://t.co/qDZjH0ZdUu",,5816,942,447
94,2022-04-08 16:16:31+00:00,POTUS,"Since the outset of my Administration, the United States has placed the highest priority on delivering critical military capabilities to Ukraine so it can defend itself against Russian aggression. The entire world has now witnessed the effectiveness of those weapons.",,10763,1514,1101
95,2022-04-07 21:05:07+00:00,POTUS,"After its atrocities in Ukraine, Russia has no place on the UN Human Rights Council.

Today, we made that clear.",,78595,8865,5159
96,2022-03-29 18:20:21+00:00,POTUS,"This morning, I spoke with President Emmanuel Macron, Chancellor Olaf Scholz, Prime Minister Mario Draghi, and Prime Minister Boris Johnson. We affirmed our determination to continue raising costs on Russia, as well as to continue supplying Ukraine with assistance.",,32495,4285,2519
97,2022-03-27 20:23:36+00:00,POTUS,I went to Europe with a clear message: We must commit now to be in the fight for democracy for the long haul. We stand with the people of Ukraine and we will continue to ensure Russia pays a severe price for its war of choice. https://t.co/1gRvYnvNdr,https://pbs.twimg.com/media/FO4f17cXsAgQ3Q7.jpg,29127,4932,5457
