id,Date,User,Tweet,Media,Likes,Retweets,Comments
48,2013-08-28 14:40:40+00:00,amspectator,Should we bomb #Syria? 7 of our columnists discuss the benefits and costs. @CatoInstitute @Heritage @martin_kramer http://t.co/JplioHQcif,,0,0,0
49,2013-08-27 22:00:39+00:00,amspectator,"Just what is ""leading from behind?"" Is it just self-deception? @BarackObama #Egypt #Syria http://t.co/5yTxeUpZVb",,0,2,0
50,2013-07-31 13:48:25+00:00,amspectator,Meanwhile in #Syria...President Bashar al-Assad continues to update his #Instagram http://t.co/XWoNeW5VYK,,1,3,0
51,2013-06-17 21:00:42+00:00,amspectator,President #Obama has rendered America irrelevant to what's happening in the Middle East. #syria #tcot http://t.co/NcYJY73YNT,,1,4,0
52,2013-06-17 15:27:16+00:00,amspectator,President #Obama has rendered America irrelevant to what's happening in the Middle East. #syria #tcot http://t.co/NcYJY73YNT Thoughts?,,0,3,2
53,2013-05-22 19:45:56+00:00,amspectator,#Iran has soldiers in #Syria http://t.co/3Q9iiOYpGc #tcot @amconmag @NRO,,1,3,1
54,2013-05-07 15:24:23+00:00,amspectator,Larry Thornberry: @marcorubio is also wrong on #Syria http://t.co/Vwc7QgofgG #tcot,,1,0,0
55,2013-05-06 16:17:34+00:00,amspectator,"#Syria is trending. Apparently President #Obama didn't mean a true "" #redline ."" New hash tag: #unscriptedredline",,2,1,0
56,2013-04-29 16:16:52+00:00,amspectator,"How are Boston, Syria and Benghazi connected? http://t.co/5sZ66dt7s7",,1,1,0
57,2013-04-02 21:00:01+00:00,amspectator,President #Obama remained neutral on #Syria. Then this happened: http://t.co/0RSsL9weFC #tcot,,1,3,0
58,2013-04-02 13:30:00+00:00,amspectator,"These are the consequences of President @barackobama 's ""non-policy"" in #Syria:  http://t.co/0RSsL9weFC @GregWHoward @marklevinshow",,1,4,0
59,2013-03-24 19:09:56+00:00,amspectator,"The head of Syria's main opposition group resigned today, weakening the moderate wing of the rebellion #Syria http://t.co/VcrgT7GqZk",,1,0,1
60,2012-10-16 19:10:12+00:00,amspectator,"Exporting Fast &amp; Furious to Syria: I can't say I came up the the comparison to Fast and Furious,
though I can sa... http://t.co/2GHmfbXa",,0,1,0
61,2012-10-08 14:14:43+00:00,amspectator,"The Day Ahead: Monday, 8th Oct.: Turkey continues to fire Retaliatory Strikes against Syria
(Reuters)
Nobel Priz... http://t.co/Eb45Srnb",,0,0,0
62,2012-06-13 22:21:27+00:00,amspectator,"Humanizing the Horror in Syria: A dear friend of mine here in the District recently informed me
that her cousin,... http://t.co/I4wAmHS1",,0,2,0
63,2012-05-08 13:46:08+00:00,amspectator,Jeffrey Goldberg: Obama Hits Syria With Brutal Blast of Adverbs: Proving that in the realm of foreign policy the... http://t.co/vDjumM1y,,0,1,0
64,2012-03-06 22:47:31+00:00,amspectator,"Update: Syria's Still a Mess: Foreign Policy's Josh Rogin is

reporting that the Obama administration has moved
... http://t.co/Usmkjiym",,0,0,0
65,2012-02-22 19:10:27+00:00,amspectator,"Al Qaeda in Iraq…Now in Syria!: Yesterday, I posted a brief 
piece for the Foreign Policy Association
regarding ... http://t.co/2ig5VJK5",,0,0,0
66,2012-02-21 21:28:57+00:00,amspectator,"After two weeks of shock and awe, Syria's opposition remains intact. Will Assad's army do likewise? http://t.co/RpSkdbDG",,0,0,0
