id,Date,User,Tweet,Media,Likes,Retweets,Comments
116,2022-03-22 21:29:05+00:00,fhollande,"Cette élection présidentielle est inédite. La guerre Ukraine est venue tout bouleverser. Beaucoup n’ont pas voulu la voir arriver. Certains considéraient Poutine comme un modèle, d’autres justifiaient ses revendications au prétexte d’une agression de l’OTAN #HidalgoLimoges https://t.co/xLv1aXKFup",https://pbs.twimg.com/ext_tw_video_thumb/1506382423684231169/pu/img/c2NbO82pk_kZjHaf.jpg,179,78,26
117,2022-03-07 21:20:28+00:00,fhollande,"Si l’on veut arrêter Poutine dans sa guerre en Ukraine, il faut commencer par arrêter de lui acheter du gaz ! Il y aura un prix à payer. Celui du déshonneur serait le plus élevé. Celui de l’impuissance le plus lourd. Via ⁦@lemondefr⁩  https://t.co/qIizEFMylC",,1043,283,334
118,2022-12-21 19:10:34+00:00,Anne_Hidalgo,"Les Ukrainiens continuent de subir de nombreuses coupures d'électricité à cause des bombardements russes. Ce soir, comme à New York, Londres ou Varsovie, nous avons éteint à 20h les lumières de l’Hôtel de Ville en solidarité avec l’Ukraine. 

#LightUpUkraine 🇺🇦",,51,18,40
119,2022-10-10 13:48:53+00:00,Anne_Hidalgo,"Mon soutien plein et entier au peuple et aux villes d’Ukraine à nouveau sauvagement bombardés par la Russie. Mes pensées vont à eux et à leurs maires, notamment @Vitaliy_Klychko, maire de Kiev que nous devions recevoir demain à Paris. Le combat pour la liberté continue ! 🇺🇦🇨🇵",,236,56,65
120,2022-06-10 17:42:20+00:00,Anne_Hidalgo,"Ce soir place de la République, un hommage est rendu au journaliste Frédéric Leclerc-Imhoff, tué en Ukraine alors qu'il nous y informait. J'adresse toutes mes pensées les plus attristées à sa famille, ses amis et ses collègues de la rédaction de @BFMTV.",,96,22,4
121,2022-06-08 19:39:10+00:00,Anne_Hidalgo,"Très émue d’avoir reçu @StefanishynaO, vice-première ministre d’Ukraine chargée de l’intégration européenne, avec le maire d’Irpin, Oleksandr Markushyn et Mykhailyna Skoryk-Shkarivska, élue à Bucha. Leur capacité à résister est un exemple, leur destin est résolument européen 🇫🇷🇺🇦 https://t.co/6VrhRRbdZb",https://pbs.twimg.com/media/FUwRtX2XwAAvd-T?format=jpg&name=large,95,24,11
122,2022-05-30 15:11:18+00:00,Anne_Hidalgo,"Aujourd'hui, le journaliste Frédéric Leclerc-Imhoff a été tué par un éclat d'obus russe. Il était en Ukraine pour exercer sa profession : nous informer. Pensées respectueuses et attristées à sa famille, ses collègues de @BFMTV et ses proches.",,249,59,18
123,2022-05-19 14:15:53+00:00,Anne_Hidalgo,"Avec @NicolasSchmitEU et les entreprises de l'économie sociale et solidaire engagées dans le soutien des réfugiés ukrainiens. De commun avec l'Europe, les associations et les entrepreneurs engagés pour l'Ukraine, nous agissons pour aider les réfugiés à bâtir leur avenir. https://t.co/rmstND5oJu",https://pbs.twimg.com/media/FTIH8MXacAAWIpS?format=jpg&name=large,65,22,16
124,2022-05-07 12:08:53+00:00,Anne_Hidalgo,"Avec @NicolasSchmitEU, Commissaire européen à l'Emploi et aux Droits sociaux, ainsi que les maires de Palerme, Prague et Bruxelles.

Discussion autour de l'Ukraine et des solutions à mettre en place pour l'accueil des réfugiés.

#JourneedelEurope 🇪🇺 https://t.co/JTefV4dvTn",https://pbs.twimg.com/media/FSJ3vqcXIAIKlBl?format=jpg&name=large,100,24,22
125,2022-05-03 07:41:11+00:00,Anne_Hidalgo,"Paris sera toujours aux côtés des journalistes et des défenseurs de la liberté.

J'ai une pensée particulière pour Olivier Dubois, encore détenu au Mali, ainsi que pour tous ses confrères tués en Ukraine, en exerçant leur métier avec courage.

#JourneeDeLaLiberteDeLaPresse",,138,35,48
126,2022-04-17 07:50:47+00:00,Anne_Hidalgo,"Un immense merci aux bénévoles qui se mobilisent en ce dimanche de Pâques pour la traditionnelle chasse aux œufs solidaire du @SecourspopParis. Une édition dédiée à l'aide aux victimes et aux réfugiés de la guerre en Ukraine.
https://t.co/W7V5NfXowm",,139,27,56
127,2022-04-15 12:04:48+00:00,Anne_Hidalgo,"Avec la procureure générale d'Ukraine @VenediktovaIV et les députés @lesiavasylenko, @Aly_shkrum et @DmytroNatalukha, pour évoquer les procédures ouvertes par la justice pénale ukrainienne et internationale. Sans droit, pas de démocratie. https://t.co/BownZ6xIcE",https://pbs.twimg.com/media/FQYd6GAXoAAmlPO?format=jpg&name=large,254,46,13
128,2022-04-13 15:06:10+00:00,Anne_Hidalgo,"Aujourd'hui à Cracovie, à l'invitation du maire Jacek Majchrowski. Depuis le début de l'invasion russe en Ukraine, la ville a accueilli des centaines de milliers de réfugiés. C'est ici qu'un convoi humanitaire venant de Paris a été accueilli il y a quelques jours. https://t.co/2QRHbURiGM",https://pbs.twimg.com/media/FQO4pxZWUAUz2nR?format=jpg&name=large,415,84,176
129,2022-04-07 15:24:06+00:00,Anne_Hidalgo,"Le Parlement européen vient d’exprimer son soutien à la fin des importations de gaz et de pétrole russes. 

C’est la seule manière d’arrêter la guerre de la Russie contre l’Ukraine et contre nos valeurs européennes. 

Il est temps de décider.",,325,109,77
130,2022-04-07 06:56:07+00:00,Anne_Hidalgo,"Cessons de tergiverser, il faut arrêter l'approvisionnement en gaz russe sans attendre. C'est indispensable si l'on veut que la guerre de Vladimir Poutine s'arrête en Ukraine. 

#Les4V #Hidalgo2022
https://t.co/mi8xS65TvW",https://pbs.twimg.com/media/FPuEdsVX0AAZTq6.jpg,110,63,11
131,2022-04-02 10:19:42+00:00,Anne_Hidalgo,"Témoignages bouleversants des députées ukrainiennes @lesiavasylenko et @Aly_shkrum, reçues ce matin à l’Hôtel de Ville avec @OmelchenkoVadym. J'ai réaffirmé l'engagement de Paris pour l'Ukraine et rappelé mon soutien pour les sanctions prises à l'égard de la Russie. https://t.co/fQJtuejhMR",https://pbs.twimg.com/media/FPVPKLOXoAAxu6T?format=jpg&name=large,137,51,13
132,2022-03-31 09:45:04+00:00,Anne_Hidalgo,"À Boulogne-sur-Mer, j’ai échangé avec les représentants de la filière pêche. Ils subissent de plein fouet les conséquences du Covid, du Brexit et de la guerre en Ukraine.

Je travaillerai avec eux et les élus locaux pour une programmation de la pêche, adaptée à chaque région. https://t.co/2bntsQ9D0x",https://pbs.twimg.com/media/FPK0DX6XoAImkdB?format=jpg&name=large,198,82,29
133,2022-03-28 18:18:43+00:00,Anne_Hidalgo,"La guerre en Ukraine nous a confirmé qu’il est indispensable de sortir de notre dépendance aux énergies fossiles.

La réponse doit être européenne : par des achats groupés, la baisse des taxes sur l'énergie et par un plan de soutien.

#LeGrandOral #Hidalgo2022 https://t.co/teTCs4qsv5",https://pbs.twimg.com/amplify_video_thumb/1508505678771593225/img/awRy53NVTm48NkPA.jpg,100,57,9
